"COUNTRY","Country","VARIABLE","Variable","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,2585000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,2581000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,2606000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,2557000,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,2522915,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,2325911,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,1967064,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,1607749,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,1195473,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,1213711,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,1131251,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,1100289,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,1019547,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,1204547,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,1373178,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,1433617,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,1510203,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,1668921,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,1801601,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,1858093,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,1950830,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,2090337,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,2116240,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,1865305,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,2011308,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,2127835,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,2222389,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,2196217,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,2300532,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,2305945,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,2344087,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,2493428,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,2597778,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,2602493,,
"RUS","Russian Federation","T-GOODS-RL-TOT","Rail freight transport","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,2545348.6,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1970","1970","TONNE","Tonnes","3","Thousands",,,1196,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1972","1972","TONNE","Tonnes","3","Thousands",,,1264,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1973","1973","TONNE","Tonnes","3","Thousands",,,1667,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1974","1974","TONNE","Tonnes","3","Thousands",,,1704,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1975","1975","TONNE","Tonnes","3","Thousands",,,1413,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1976","1976","TONNE","Tonnes","3","Thousands",,,1648,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1977","1977","TONNE","Tonnes","3","Thousands",,,1575,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1978","1978","TONNE","Tonnes","3","Thousands",,,2188,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1979","1979","TONNE","Tonnes","3","Thousands",,,2231,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1980","1980","TONNE","Tonnes","3","Thousands",,,2514,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1981","1981","TONNE","Tonnes","3","Thousands",,,2138,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1982","1982","TONNE","Tonnes","3","Thousands",,,1915,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1983","1983","TONNE","Tonnes","3","Thousands",,,2405,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1984","1984","TONNE","Tonnes","3","Thousands",,,2789,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1985","1985","TONNE","Tonnes","3","Thousands",,,3177,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1986","1986","TONNE","Tonnes","3","Thousands",,,3133,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1987","1987","TONNE","Tonnes","3","Thousands",,,3019,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1988","1988","TONNE","Tonnes","3","Thousands",,,3209,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1989","1989","TONNE","Tonnes","3","Thousands",,,3533,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1990","1990","TONNE","Tonnes","3","Thousands",,,3640,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1991","1991","TONNE","Tonnes","3","Thousands",,,3616,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1992","1992","TONNE","Tonnes","3","Thousands",,,3443,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1993","1993","TONNE","Tonnes","3","Thousands",,,3557,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","1994","1994","TONNE","Tonnes","3","Thousands",,,4033,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2004","2004","TONNE","Tonnes","3","Thousands",,,7608,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2005","2005","TONNE","Tonnes","3","Thousands",,,6546,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2006","2006","TONNE","Tonnes","3","Thousands",,,7343,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2007","2007","TONNE","Tonnes","3","Thousands",,,10680,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2008","2008","TONNE","Tonnes","3","Thousands",,,10937,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2009","2009","TONNE","Tonnes","3","Thousands",,,10617,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2010","2010","TONNE","Tonnes","3","Thousands",,,10451,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2011","2011","TONNE","Tonnes","3","Thousands",,,9694,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2012","2012","TONNE","Tonnes","3","Thousands",,,13547,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2013","2013","TONNE","Tonnes","3","Thousands",,,13827,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2014","2014","TONNE","Tonnes","3","Thousands",,,14857,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2015","2015","TONNE","Tonnes","3","Thousands",,,15346,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2016","2016","TONNE","Tonnes","3","Thousands",,,17493,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2017","2017","TONNE","Tonnes","3","Thousands",,,17200,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2018","2018","TONNE","Tonnes","3","Thousands",,,19612,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2019","2019","TONNE","Tonnes","3","Thousands",,,18484,,
"NLD","Netherlands","T-CONT-RL-TON","Rail containers transport (weight)","2020","2020","TONNE","Tonnes","3","Thousands",,,17975,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,5863,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,6065,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,6249,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,6488,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,7154,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,7055,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,7114,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,6988,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1993","1993","TONNEKM","Tonnes-kilometres","6","Millions",,,7068,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1994","1994","TONNEKM","Tonnes-kilometres","6","Millions",,,8049,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1995","1995","TONNEKM","Tonnes-kilometres","6","Millions",,,9474,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1996","1996","TONNEKM","Tonnes-kilometres","6","Millions",,,9771,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1997","1997","TONNEKM","Tonnes-kilometres","6","Millions",,,10136,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1998","1998","TONNEKM","Tonnes-kilometres","6","Millions",,,10492,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","1999","1999","TONNEKM","Tonnes-kilometres","6","Millions",,,11147,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2000","2000","TONNEKM","Tonnes-kilometres","6","Millions",,,11770,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2001","2001","TONNEKM","Tonnes-kilometres","6","Millions",,,12174,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2002","2002","TONNEKM","Tonnes-kilometres","6","Millions",,,12531,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2003","2003","TONNEKM","Tonnes-kilometres","6","Millions",,,12680,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2004","2004","TONNEKM","Tonnes-kilometres","6","Millions",,,12188,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2005","2005","TONNEKM","Tonnes-kilometres","6","Millions",,,12007,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2006","2006","TONNEKM","Tonnes-kilometres","6","Millions",,,13328,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2007","2007","TONNEKM","Tonnes-kilometres","6","Millions",,,13107,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2008","2008","TONNEKM","Tonnes-kilometres","6","Millions",,,12673,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2009","2009","TONNEKM","Tonnes-kilometres","6","Millions",,,11298,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2010","2010","TONNEKM","Tonnes-kilometres","6","Millions",,,11230,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2011","2011","TONNEKM","Tonnes-kilometres","6","Millions",,,11649,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2012","2012","TONNEKM","Tonnes-kilometres","6","Millions",,,11027,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2013","2013","TONNEKM","Tonnes-kilometres","6","Millions",,,10258,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2014","2014","TONNEKM","Tonnes-kilometres","6","Millions",,,10919,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2015","2015","TONNEKM","Tonnes-kilometres","6","Millions",,,11312,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2016","2016","TONNEKM","Tonnes-kilometres","6","Millions",,,11885,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2017","2017","TONNEKM","Tonnes-kilometres","6","Millions",,,11960,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2018","2018","TONNEKM","Tonnes-kilometres","6","Millions",,,12153,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2019","2019","TONNEKM","Tonnes-kilometres","6","Millions",,,12394,,
"AUT","Austria","T-GOODS-RD-REW","Road freight transport for hire and reward","2020","2020","TONNEKM","Tonnes-kilometres","6","Millions",,,12432,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1970","1970","TONNEKM","Tonnes-kilometres","6","Millions",,,5820,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1971","1971","TONNEKM","Tonnes-kilometres","6","Millions",,,6589,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1972","1972","TONNEKM","Tonnes-kilometres","6","Millions",,,7075,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1973","1973","TONNEKM","Tonnes-kilometres","6","Millions",,,7353,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1974","1974","TONNEKM","Tonnes-kilometres","6","Millions",,,8152,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1975","1975","TONNEKM","Tonnes-kilometres","6","Millions",,,8731,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1976","1976","TONNEKM","Tonnes-kilometres","6","Millions",,,9441,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1977","1977","TONNEKM","Tonnes-kilometres","6","Millions",,,10439,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1978","1978","TONNEKM","Tonnes-kilometres","6","Millions",,,11463,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1979","1979","TONNEKM","Tonnes-kilometres","6","Millions",,,11773,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1980","1980","TONNEKM","Tonnes-kilometres","6","Millions",,,11404,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1981","1981","TONNEKM","Tonnes-kilometres","6","Millions",,,11772,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1982","1982","TONNEKM","Tonnes-kilometres","6","Millions",,,11940,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1983","1983","TONNEKM","Tonnes-kilometres","6","Millions",,,12151,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1984","1984","TONNEKM","Tonnes-kilometres","6","Millions",,,12405,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1985","1985","TONNEKM","Tonnes-kilometres","6","Millions",,,12716,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1986","1986","TONNEKM","Tonnes-kilometres","6","Millions",,,13457,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1987","1987","TONNEKM","Tonnes-kilometres","6","Millions",,,14640,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1988","1988","TONNEKM","Tonnes-kilometres","6","Millions",,,15529,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1989","1989","TONNEKM","Tonnes-kilometres","6","Millions",,,15722,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1990","1990","TONNEKM","Tonnes-kilometres","6","Millions",,,15159,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1991","1991","TONNEKM","Tonnes-kilometres","6","Millions",,,13974,,
"HUN","Hungary","T-GOODS-RD-TOT","Road freight transport","1992","1992","TONNEKM","Tonnes-kilometres","6","Millions",,,13620,,
